#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
21.0,2055,16761.340286
18.0,2699,16771.058711
21.0,2055,16772.714733
18.0,3206,16772.843798
20.0,2283,16774.546993
20.0,2847,16779.16684
21.0,2055,16780.574908
21.0,2055,16786.102663
21.0,2055,16786.982745
20.0,2986,16794.669982
21.0,2055,16796.003353
21.0,2055,16797.300902
21.0,2055,16800.296231
18.0,2810,16800.834871
19.0,2545,16805.292881
20.0,2493,16806.030674
14.0,4033,16807.776414
21.0,2055,16811.669276
21.0,2055,16811.79818
21.0,2055,16818.07503
21.0,2055,16819.471176
21.0,2786,16824.012454
21.0,2055,16825.211011
18.0,2899,16829.633658
21.0,2055,16833.819071
21.0,2055,16836.419393
21.0,1995,16838.287767
21.0,1995,16838.826682
17.0,2657,16846.538322
17.0,3278,16849.271326
21.0,2055,16850.945009
20.0,2352,16852.589703
21.0,2055,16858.744164
19.0,2974,16861.935966
21.0,1995,16861.961237
16.0,3012,16863.390763
17.0,2755,16864.188257
21.0,2055,16864.316562
21.0,2055,16872.834588
21.0,1995,16874.283411
19.0,2466,16876.44137
21.0,2055,16877.769881
20.0,2321,16882.233742
17.0,3423,16883.141467
21.0,1995,16884.330656
21.0,2055,16888.13562
21.0,2055,16889.768382
21.0,1977,16889.900899
21.0,2055,16900.555579
20.0,2211,16903.484118
21.0,2159,16903.92441
18.0,2583,16907.282144
21.0,2055,16911.357511
20.0,2179,16915.141275
17.0,2822,16917.152483
20.0,2103,16917.20854
19.0,2346,16920.464539
21.0,2055,16920.807697
17.0,3097,16922.470731
21.0,2055,16922.915261
20.0,2315,16926.605482
21.0,1995,16927.229576
21.0,2055,16928.499004
19.0,2654,16937.993093
21.0,2115,16940.314192
21.0,1995,16941.444085
21.0,2055,16950.125792
21.0,2055,16955.889161
20.0,2213,16956.843278
21.0,2055,16959.288009
21.0,1995,16960.153259
17.0,3026,16960.565374
21.0,2055,16961.720675
21.0,1995,16966.151409
19.0,2609,16966.455015
21.0,1995,16977.930182
21.0,2055,16980.188937
16.0,2862,16981.146669
17.0,2925,16981.713963
10.0,4334,16988.857731
21.0,2055,16994.511833
21.0,2055,16995.471411
15.0,4040,16996.821407
17.0,3194,16998.107522
21.0,2055,16998.676441
21.0,2055,16999.09028
21.0,2055,17000.251012
21.0,2055,17005.005124
19.0,3007,17006.660935
21.0,2055,17020.669772
17.0,3062,17023.998255
17.0,3457,17024.552293
19.0,2779,17032.823237
21.0,2055,17033.606156
21.0,2055,17035.935081
17.0,3108,17036.794963
21.0,2055,17037.804832
21.0,2055,17038.227012
21.0,2253,17038.354515
18.0,2626,17038.73587
21.0,2174,17041.612603
21.0,1995,17043.008394
14.0,3330,17044.218387
21.0,2055,17045.788717
20.0,2806,17051.43471
21.0,2055,17063.215646
21.0,2055,17063.769487
20.0,2292,17064.357157
21.0,2055,17075.948374
21.0,1995,17076.357891
21.0,2055,17077.369867
21.0,1995,17081.009779
18.0,2498,17081.127249
17.0,2693,17084.011113
18.0,2505,17086.30466
21.0,2433,17087.841691
20.0,2303,17095.118526
18.0,3058,17095.762431
16.0,2914,17100.976958
21.0,2055,17101.92652
16.0,3501,17102.377807
21.0,2055,17103.188695
20.0,2319,17107.555357
21.0,1995,17113.571383
21.0,1995,17114.98171
16.0,3741,17115.158397
20.0,2060,17115.209285
21.0,2055,17119.87115
21.0,2055,17126.72002
21.0,2055,17134.015417
21.0,2055,17134.660503
21.0,2703,17135.0598
18.0,2944,17136.690872
18.0,2767,17138.55528
21.0,2055,17139.905214
21.0,2055,17140.755612
21.0,2055,17141.162436
21.0,2055,17141.888269
21.0,2055,17146.254747
21.0,1995,17151.183622
21.0,2055,17153.913781
20.0,2271,17158.045394
19.0,2483,17161.836403
21.0,2063,17165.583848
17.0,2744,17171.572606
21.0,1995,17171.656082
21.0,2055,17173.429517
20.0,2163,17177.504066
21.0,1977,17178.089202
21.0,2055,17178.707299
19.0,2562,17183.38692
21.0,2055,17185.069321
19.0,2474,17187.835823
21.0,2055,17190.198463
21.0,1995,17191.789292
17.0,3406,17203.20385
19.0,2783,17210.969027
20.0,2195,17215.261121
21.0,1995,17215.568699
20.0,2343,17216.287622
21.0,1995,17216.766471
21.0,2055,17217.286789
20.0,2511,17219.558442
20.0,2198,17225.547823
17.0,3367,17226.073877
21.0,2055,17227.30422
10.0,4634,17230.02412
21.0,2055,17231.064631
19.0,2337,17234.834827
18.0,2809,17238.79054
14.0,3943,17240.705797
21.0,2055,17242.303463
21.0,2055,17250.030096
21.0,2039,17253.971883
21.0,2055,17256.285102
20.0,2163,17256.623892
21.0,2055,17258.409273
21.0,2055,17266.203107
20.0,2255,17268.76659
20.0,2299,17269.083382
21.0,2055,17269.994051
19.0,2838,17270.269993
21.0,2055,17277.72011
21.0,2055,17281.252371
19.0,2473,17281.653107
19.0,2770,17282.491331
19.0,2483,17287.750194
15.0,3791,17288.776804
21.0,2055,17289.04071
21.0,2055,17295.300843
21.0,2055,17295.641858
21.0,2055,17297.416843
19.0,2305,17297.720381
21.0,1977,17306.177799
21.0,1995,17307.988303
21.0,2055,17316.59929
21.0,2055,17320.112189
19.0,2719,17320.520322
21.0,2055,17320.520557
18.0,2871,17320.555182
18.0,2736,17321.753293
21.0,1995,17325.47644
21.0,1977,17326.432784
21.0,1977,17332.826267
21.0,2055,17334.649677
21.0,2055,17336.436265
19.0,3090,17341.056959
19.0,2420,17343.603684
21.0,1995,17344.029806
21.0,1995,17345.832482
21.0,1995,17358.36773
21.0,2055,17359.106682
21.0,2055,17359.504832
21.0,2055,17360.808403
19.0,2454,17363.267284
20.0,2331,17364.913348
21.0,2115,17366.771379
20.0,2211,17367.647647
21.0,2055,17374.092861
21.0,2055,17375.933323
13.0,4627,17377.092185
20.0,2430,17379.553918
21.0,2055,17380.718425
21.0,2055,17383.350552
21.0,2417,17392.503602
21.0,2055,17398.250917
21.0,2055,17398.992983
21.0,2055,17399.392725
21.0,2055,17403.104905
21.0,2055,17404.716214
21.0,2055,17407.354602
19.0,2603,17411.030104
17.0,3498,17411.255034
21.0,2055,17415.157746
21.0,2055,17416.269555
19.0,2697,17418.549481
21.0,1995,17418.657414
20.0,2179,17420.986634
21.0,2055,17422.331752
16.0,3194,17434.854677
21.0,2055,17438.172012
19.0,2499,17439.796817
21.0,2055,17441.898268
21.0,2055,17443.517451
21.0,2055,17446.205548
20.0,2621,17448.609452
21.0,2055,17449.896271
18.0,2743,17450.18504
20.0,2392,17456.499605
21.0,2055,17457.4838
21.0,2055,17457.59101
21.0,1995,17458.812676
19.0,2367,17467.176668
18.0,3231,17476.310926
21.0,2055,17477.16224
21.0,2055,17478.760731
21.0,2055,17480.781362
19.0,2472,17481.721009
21.0,2055,17482.401995
21.0,2055,17485.051198
21.0,2055,17488.743444
21.0,2055,17489.030288
15.0,4115,17494.141347
21.0,2055,17495.355909
21.0,2055,17496.432781
21.0,2055,17497.653547
19.0,2960,17504.554584
21.0,2055,17506.030123
18.0,2697,17508.469531
21.0,2055,17517.586864
21.0,1995,17518.495186
21.0,2055,17520.588177
21.0,2055,17521.26721
21.0,2055,17523.92558
18.0,2613,17525.715555
21.0,2055,17527.610364
21.0,2055,17527.897096
20.0,2725,17528.687481
21.0,2055,17534.195406
21.0,2055,17535.275287
21.0,1995,17535.359646
20.0,2793,17546.90149
20.0,2271,17547.470515
20.0,2327,17549.975415
21.0,2055,17557.260735
21.0,1995,17558.879659
21.0,2009,17566.510067
18.0,2567,17572.633289
19.0,2944,17573.446411
21.0,2055,17574.312436
21.0,2055,17574.396255
19.0,2935,17576.252867
18.0,3637,17577.413878
17.0,2518,17581.959496
19.0,2947,17583.464831
21.0,2055,17585.955242
21.0,2055,17589.011958
20.0,2239,17589.971767
19.0,3472,17591.576603
16.0,3394,17592.287753
21.0,2055,17596.409411
21.0,2055,17598.030626
21.0,2055,17606.149434
21.0,2055,17612.723169
21.0,2055,17613.597287
21.0,2055,17613.681732
20.0,2211,17614.878869
21.0,2055,17616.719521
20.0,2259,17619.41779
21.0,2055,17621.299115
21.0,2055,17629.638354
21.0,2055,17631.149845
18.0,2546,17632.419299
21.0,2176,17634.215021
21.0,2055,17636.089486
20.0,2495,17637.096462
20.0,2344,17643.166187
19.0,2307,17650.151358
21.0,1995,17651.828797
21.0,2055,17652.022586
21.0,2055,17655.980623
20.0,2240,17657.649103
21.0,2009,17659.686202
19.0,2427,17659.924202
17.0,3914,17660.841881
21.0,2055,17670.104071
21.0,2055,17671.41133
20.0,2271,17672.729747
21.0,2055,17675.965198
20.0,3226,17680.862302
21.0,1995,17680.975269
20.0,2393,17681.435076
21.0,2055,17689.057834
21.0,1995,17689.750159
21.0,2057,17690.721588
21.0,2055,17694.845008
21.0,1995,17695.38198
21.0,2055,17698.857793
21.0,2055,17699.86228
21.0,2055,17710.368722
21.0,2055,17711.685356
15.0,4235,17714.436152
21.0,2055,17714.928412
21.0,2055,17719.763322
21.0,2055,17719.865184
21.0,2055,17720.292881
15.0,3469,17725.331007
21.0,2055,17728.676905
21.0,1995,17732.751542
21.0,2055,17734.410845
15.0,3507,17736.585621
21.0,2055,17738.850968
18.0,2783,17742.103206
20.0,2299,17742.754934
18.0,3036,17748.953596
21.0,2055,17751.200053
21.0,2055,17754.054404
21.0,2055,17759.473812
19.0,2254,17763.800616
21.0,2055,17765.136116
21.0,1995,17767.318995
16.0,3078,17769.407523
17.0,2906,17770.738676
18.0,2669,17771.130493
19.0,2162,17774.428065
21.0,1995,17775.141039
21.0,1995,17777.276897
20.0,2375,17780.156054
21.0,1995,17780.400131
19.0,2453,17789.772946
20.0,2213,17793.374039
21.0,2115,17794.312625
21.0,2055,17806.307236
21.0,2055,17809.793126
21.0,2055,17813.517345
21.0,2055,17814.226613
20.0,2271,17814.310472
18.0,2928,17815.212529
19.0,2697,17816.357395
17.0,3605,17817.516207
21.0,2055,17819.459373
20.0,2179,17821.548694
19.0,3057,17821.836372
18.0,3027,17834.889434
20.0,2403,17839.067313
14.0,4002,17845.471503
21.0,2055,17848.860019
15.0,3122,17849.055092
21.0,2055,17852.534156
21.0,2055,17853.247395
21.0,2055,17853.331713
18.0,3126,17853.671325
21.0,2055,17854.253407
21.0,2038,17855.090937
21.0,2055,17856.582847
21.0,2055,17858.546738
19.0,2914,17861.70595
20.0,2135,17862.135635
21.0,2055,17873.938659
15.0,3407,17886.566845
20.0,2179,17886.810205
21.0,2055,17887.852557
21.0,1995,17891.537558
21.0,2055,17891.56082
20.0,2269,17892.112871
21.0,2055,17894.077075
21.0,1995,17894.430203
19.0,2227,17895.595146
21.0,1995,17896.374748
20.0,3150,17898.817158
21.0,2055,17900.703617
21.0,1995,17911.732386
19.0,3101,17913.107332
19.0,3154,17913.143188
20.0,2847,17916.176217
21.0,2055,17926.784564
21.0,2055,17930.479079
21.0,2055,17930.502317
21.0,2055,17931.123444
21.0,2055,17933.680769
21.0,2055,17938.01359
20.0,2694,17938.149301
20.0,2303,17939.51659
18.0,2795,17939.820605
21.0,2055,17939.921394
19.0,2440,17940.598687
19.0,2655,17947.019707
21.0,2055,17951.049205
21.0,2009,17951.568061
21.0,2055,17952.485137
20.0,2213,17958.625967
21.0,1995,17969.048937
21.0,2055,17970.231489
20.0,2283,17970.885092
21.0,2055,17977.633229
20.0,2374,17979.335433
20.0,2163,17979.867329
20.0,2204,17982.369718
21.0,2055,17986.81509
19.0,2589,17989.636687
19.0,2578,17989.839184
21.0,3069,17990.575015
21.0,2055,17990.947052
21.0,2055,17991.465112
21.0,2055,17992.392123
21.0,2055,17998.631946
16.0,3299,18004.499226
21.0,2055,18008.994882
20.0,2195,18013.483401
21.0,2263,18014.166433
21.0,2055,18017.532165
21.0,1995,18021.076567
21.0,2281,18024.084506
20.0,2353,18025.050933
21.0,1995,18025.551587
21.0,1995,18029.185043
21.0,2055,18029.418354
21.0,2055,18029.614703
21.0,1995,18030.082671
21.0,2055,18030.724336
20.0,2163,18034.21434
21.0,1995,18037.118649
21.0,1995,18043.047484
21.0,2055,18048.721383
20.0,2195,18055.963703
21.0,2055,18057.342199
20.0,2239,18057.544645
21.0,2055,18060.922921
21.0,2055,18064.803886
21.0,1995,18068.065336
21.0,1995,18068.735717
21.0,2055,18070.540643
19.0,2411,18070.867694
21.0,2055,18074.078433
19.0,2543,18074.838387
21.0,2055,18076.997077
21.0,2055,18082.885289
19.0,2827,18083.882429
17.0,2967,18086.939316
21.0,1995,18094.292823
21.0,1995,18095.78564
19.0,2471,18096.221808
21.0,2055,18100.216243
21.0,1995,18102.898963
21.0,2055,18109.587514
20.0,2195,18109.830993
21.0,2055,18109.915762
20.0,2211,18110.780856
21.0,2055,18113.779202
21.0,1995,18114.782018
19.0,2247,18116.713609
21.0,1995,18121.627486
19.0,3373,18121.731764
19.0,2200,18124.651054
21.0,1995,18124.852381
21.0,2055,18134.872057
21.0,2055,18135.313427
20.0,2271,18137.481324
21.0,2055,18139.327628
20.0,2135,18143.495235
20.0,2163,18151.350359
20.0,2163,18155.190242
21.0,2055,18156.080523
18.0,2516,18157.724241
21.0,2055,18161.084191
21.0,2055,18163.890355
19.0,2650,18165.464722
20.0,2316,18169.046714
21.0,2055,18174.138477
17.0,3491,18176.494323
14.0,3445,18176.56823
21.0,2055,18176.748407
18.0,2999,18178.942251
20.0,2449,18186.041986
20.0,2271,18186.886826
21.0,1995,18193.033416
18.0,3038,18193.194879
20.0,2041,18196.436443
20.0,2273,18199.174877
21.0,2055,18202.814285
20.0,2211,18202.992088
21.0,2055,18204.388146
21.0,1995,18206.821668
18.0,3085,18209.874043
21.0,1995,18211.946407
21.0,2055,18215.500857
21.0,2055,18215.685218
20.0,2169,18220.076519
21.0,2055,18225.856322
20.0,2211,18228.00443
21.0,2055,18232.172462
20.0,2091,18236.078605
16.0,3154,18236.276621
21.0,2055,18238.147807
21.0,2055,18241.959353
20.0,2091,18242.468054
21.0,2055,18243.348632
21.0,2055,18245.774005
20.0,2211,18251.729457
15.0,3137,18252.485726
20.0,2318,18255.868217
21.0,2055,18258.953312
18.0,2583,18264.588012
20.0,2331,18269.910566
19.0,2305,18271.713216
21.0,2055,18275.277742
21.0,1995,18276.021386
18.0,3370,18279.572659
19.0,2516,18280.085174
21.0,2055,18281.279825
21.0,2055,18281.84236
21.0,2055,18282.736203
20.0,2498,18283.837351
20.0,2163,18287.199416
21.0,1995,18290.707935
21.0,2161,18293.13811
21.0,1995,18294.123394
21.0,2055,18298.342924
21.0,2055,18303.944041
21.0,2055,18309.259959
21.0,2055,18310.88941
21.0,2055,18315.317643
21.0,2055,18318.719686
21.0,2055,18321.638792
21.0,2055,18322.739227
20.0,2211,18323.199577
20.0,2316,18325.683966
19.0,2567,18328.851784
21.0,2055,18329.626155
21.0,2055,18332.02068
21.0,2055,18332.985461
17.0,3178,18335.889743
21.0,1995,18336.178798
21.0,2055,18342.967024
20.0,3049,18345.000283
21.0,2055,18354.37689
21.0,1995,18356.664028
21.0,2055,18361.842489
21.0,2055,18362.305779
17.0,2719,18362.651917
20.0,2221,18363.99593
17.0,3198,18370.42533
20.0,2392,18371.527261
20.0,2241,18371.832527
21.0,2055,18372.452478
21.0,2055,18375.265167
16.0,2731,18384.38979
18.0,2960,18386.41191
21.0,2177,18386.885836
21.0,2038,18393.490143
21.0,1995,18394.965818
16.0,3351,18400.246896
21.0,2055,18403.317256
17.0,3320,18406.460235
21.0,1995,18408.38113
20.0,2514,18410.047006
21.0,2055,18411.001257
21.0,2055,18411.65312
21.0,2649,18413.233277
20.0,2150,18416.405221
21.0,2055,18423.656575
21.0,2055,18425.58711
21.0,2055,18426.061789
14.0,3574,18431.089408
21.0,1977,18432.697705
21.0,2055,18439.390147
14.0,3634,18440.734299
20.0,2180,18444.800962
21.0,2055,18445.573562
21.0,2055,18449.05786
21.0,2055,18450.004124
19.0,3004,18450.557606
21.0,2055,18452.062624
21.0,2055,18455.188603
19.0,2399,18457.081445
21.0,2055,18464.271831
20.0,2333,18469.944547
21.0,2055,18471.305253
20.0,2195,18472.378508
15.0,3501,18474.639261
19.0,2759,18475.581365
21.0,2055,18479.40649
20.0,2138,18479.645115
21.0,2055,18483.492056
20.0,2184,18486.699353
21.0,1995,18487.571582
21.0,2055,18489.259047
21.0,2055,18490.768653
20.0,2271,18491.835121
21.0,2055,18495.810227
18.0,2491,18502.13507
21.0,2055,18503.055443
21.0,1995,18510.09602
21.0,2055,18510.163837
21.0,2175,18511.061972
21.0,1995,18513.308934
21.0,2055,18518.264071
20.0,2211,18521.446835
21.0,2055,18522.365024
21.0,2055,18525.589763
21.0,2055,18526.463187
20.0,2822,18528.055954
20.0,2128,18532.118651
18.0,2530,18537.123555
20.0,2255,18538.500266
21.0,2733,18542.444204
21.0,2055,18548.973965
21.0,2055,18549.964609
19.0,2518,18550.726476
21.0,1995,18551.092842
18.0,2691,18553.096726
21.0,2055,18557.156367
21.0,2055,18561.258005
20.0,2713,18561.517135
21.0,1995,18564.206976
21.0,2055,18566.952463
21.0,2055,18571.028513
21.0,2055,18576.067316
20.0,2800,18578.612218
20.0,2182,18583.770205
14.0,3466,18587.01393
21.0,2055,18588.833569
21.0,2055,18589.947333
20.0,2231,18595.373754
21.0,2055,18596.103124
18.0,3222,18599.513441
20.0,2695,18600.036809
21.0,2055,18600.181003
21.0,2055,18603.110309
19.0,2333,18605.666181
21.0,2055,18605.827002
20.0,3000,18607.701405
21.0,2055,18610.081018
20.0,2184,18620.060858
21.0,1977,18624.634757
21.0,2055,18629.047245
20.0,2244,18631.508163
18.0,3039,18633.699419
21.0,2055,18634.408155
17.0,2820,18637.366634
21.0,2175,18640.875306
21.0,2055,18642.218679
21.0,1995,18643.661184
21.0,1995,18643.82164
18.0,2601,18649.498163
20.0,2223,18649.846717
21.0,2175,18651.323354
17.0,2752,18652.505444
16.0,3299,18658.793783
21.0,2055,18659.096872
21.0,2055,18668.213743
21.0,2055,18673.536352
20.0,2135,18674.366078
18.0,2631,18674.70093
21.0,2055,18676.520754
21.0,2055,18681.422913
21.0,2115,18683.983345
20.0,2823,18685.292691
21.0,2055,18688.882743
19.0,2731,18693.115788
21.0,2055,18698.189987
21.0,2055,18698.511202
18.0,2639,18700.377941
17.0,2993,18701.081671
20.0,2346,18712.999605
19.0,3207,18713.755843
21.0,2055,18713.992684
21.0,2055,18715.766629
21.0,2055,18723.126869
13.0,3857,18724.81861
21.0,1995,18726.637874
17.0,2812,18727.914028
20.0,2261,18728.313278
21.0,2055,18731.949345
18.0,3093,18732.363752
21.0,2055,18736.962801
21.0,2055,18737.267486
17.0,3028,18738.875174
21.0,2055,18739.802232
19.0,2307,18743.843642
21.0,1977,18752.94937
19.0,2578,18762.33282
20.0,2609,18763.152717
21.0,2055,18763.567687
21.0,1995,18764.26693
21.0,2055,18766.672381
21.0,2055,18767.069638
18.0,2904,18767.750741
21.0,1995,18770.026284
19.0,2858,18777.128655
21.0,2055,18778.706559
20.0,2212,18779.149522
21.0,2055,18782.762403
17.0,2980,18788.299602
21.0,2055,18802.080022
21.0,2055,18803.189244
20.0,2135,18804.017717
21.0,2055,18805.608595
21.0,2055,18806.006387
21.0,2055,18806.691288
21.0,1995,18807.82632
20.0,2960,18809.044019
15.0,3984,18814.246593
21.0,1995,18814.86426
21.0,2055,18817.549008
21.0,2055,18817.993992
19.0,2975,18818.679924
21.0,2055,18821.614189
11.0,4477,18821.66567
21.0,2055,18827.157713
21.0,2055,18840.950741
21.0,2055,18842.058267
21.0,2055,18842.87681
21.0,1995,18843.731869
21.0,2039,18845.241192
21.0,2055,18846.675291
21.0,2055,18853.07049
21.0,2055,18853.681877
21.0,2055,18856.798607
21.0,2055,18857.479564
21.0,2892,18860.24213
21.0,2055,18860.441448
17.0,2764,18861.25957
20.0,2436,18863.570135
21.0,1995,18864.849379
20.0,2841,18875.330066
21.0,1995,18878.637196
21.0,2055,18880.876148
19.0,2317,18887.488315
21.0,2055,18891.915184
21.0,2055,18892.54104
20.0,2434,18892.677506
21.0,1995,18894.555344
16.0,2736,18894.595334
21.0,2055,18899.329242
21.0,2055,18900.148589
21.0,2055,18903.735714
20.0,2300,18903.77527
21.0,2459,18904.031476
16.0,3123,18904.305977
21.0,2055,18914.274387
21.0,2055,18917.571527
19.0,2930,18919.079038
21.0,2055,18919.84292
21.0,2055,18930.867498
21.0,2055,18931.482022
21.0,2055,18931.614456
21.0,2055,18933.478696
21.0,2055,18938.202296
21.0,2055,18939.026334
21.0,2055,18942.632054
19.0,2925,18942.843555
21.0,2055,18943.159997
21.0,2055,18953.078015
17.0,3263,18956.263446
20.0,2122,18957.595604
21.0,2055,18957.823182
21.0,2055,18958.592053
20.0,3024,18960.89875
19.0,3398,18968.17757
21.0,2055,18970.206426
21.0,2055,18970.339498
20.0,2274,18976.377316
21.0,2055,18976.998241
19.0,2492,18977.897456
20.0,2163,18979.87445
21.0,2055,18981.66547
20.0,2300,18986.085046
21.0,1995,18993.978243
21.0,1995,18995.550562
21.0,2055,18996.47313
21.0,2055,18997.456792
