#{"t_start": 1674922134.0819445, "env_id": null}
r,l,t
20.0,1679,20530.785707
20.0,1827,20531.398453
19.0,1850,20536.929033
21.0,1704,20537.715564
20.0,1783,20540.625686
20.0,1950,20542.21704
20.0,1857,20542.398238
20.0,1783,20547.529287
20.0,1783,20547.552799
21.0,1703,20548.506658
21.0,1703,20548.992592
21.0,1703,20549.042083
21.0,1703,20551.877149
19.0,1792,20551.903056
21.0,1703,20556.903279
21.0,1698,20560.907138
21.0,1703,20561.890385
20.0,1870,20564.267015
21.0,1702,20568.259505
20.0,1755,20568.427175
21.0,1703,20571.190915
21.0,1698,20572.691735
21.0,1698,20572.878638
21.0,1698,20579.432789
21.0,1698,20579.472138
20.0,1793,20579.713072
20.0,1793,20580.66905
20.0,1871,20581.099095
21.0,1698,20582.298122
21.0,1698,20582.321667
21.0,1703,20587.394492
21.0,1698,20592.2762
19.0,1808,20593.26134
20.0,1796,20596.374471
21.0,1697,20598.720884
20.0,1741,20602.248085
18.0,1908,20602.324069
21.0,1698,20602.983985
21.0,1697,20603.148184
20.0,1740,20610.490926
20.0,1741,20610.552706
20.0,1769,20611.281894
21.0,1698,20611.394284
20.0,1741,20611.737134
21.0,1698,20612.59302
20.0,1754,20618.617433
18.0,2162,20620.822412
20.0,1754,20623.486774
20.0,1858,20626.298279
20.0,1741,20629.669331
17.0,1962,20631.253927
21.0,1698,20633.305687
20.0,1759,20633.503557
20.0,1759,20633.580305
20.0,1847,20635.797997
21.0,1703,20640.672052
21.0,1702,20640.712219
21.0,1698,20641.389029
21.0,1698,20641.840984
20.0,1778,20642.927233
20.0,1754,20643.69867
20.0,1811,20653.073286
21.0,1698,20653.739159
17.0,2314,20659.843282
19.0,1923,20660.606846
20.0,1758,20661.087169
21.0,1698,20661.610055
21.0,1698,20663.687835
21.0,1698,20663.892873
21.0,1698,20663.970139
21.0,1721,20666.616115
21.0,1698,20671.824603
19.0,1796,20672.909693
19.0,1870,20675.322268
20.0,1991,20676.337249
17.0,2023,20679.156074
18.0,2036,20680.160333
21.0,1697,20684.062788
20.0,1862,20686.330623
20.0,1678,20691.614156
19.0,1773,20692.86234
20.0,1861,20693.221676
20.0,1860,20693.953914
20.0,1739,20694.845281
19.0,1776,20695.770177
19.0,1810,20696.303365
20.0,1694,20696.947258
21.0,1698,20702.480687
21.0,1698,20703.578454
21.0,1697,20705.964785
20.0,1848,20709.740539
20.0,1793,20712.631575
17.0,2039,20715.990463
19.0,1784,20716.372563
21.0,1698,20717.120615
21.0,1698,20722.299711
21.0,1698,20723.831478
21.0,1698,20724.559036
21.0,1698,20725.445513
19.0,1817,20725.592547
21.0,1698,20726.907768
20.0,1762,20727.508279
21.0,1698,20727.553114
20.0,1843,20735.360262
20.0,1799,20735.668113
20.0,1756,20737.304089
20.0,1736,20740.645614
19.0,1759,20743.856547
21.0,1666,20745.948813
21.0,1642,20746.275775
19.0,1900,20749.724245
21.0,1667,20751.945564
21.0,1642,20753.755441
21.0,1642,20754.647685
21.0,1667,20755.234159
21.0,1667,20756.552588
20.0,1767,20758.928259
19.0,2005,20759.482583
19.0,1824,20760.030638
20.0,1722,20766.067587
20.0,1848,20768.612026
19.0,1890,20771.004654
19.0,1864,20773.872762
21.0,1698,20774.144332
20.0,1842,20778.838036
20.0,1842,20779.194515
20.0,1768,20781.533608
21.0,1698,20782.49631
21.0,1698,20785.184516
21.0,1698,20787.092746
19.0,1863,20787.24492
20.0,1930,20789.949162
21.0,1698,20790.0825
21.0,1698,20790.589363
21.0,1762,20790.689642
21.0,1698,20796.684968
21.0,1698,20799.265855
21.0,1698,20804.680312
21.0,1698,20804.953707
19.0,1883,20805.102499
21.0,1698,20809.625823
21.0,1698,20809.955236
21.0,1702,20813.121564
21.0,1762,20813.272044
21.0,1698,20817.670814
21.0,1698,20817.818058
20.0,1817,20817.8955
20.0,1827,20823.029743
20.0,1828,20823.752806
20.0,1828,20823.864463
21.0,1703,20827.611963
18.0,2242,20830.671875
20.0,1817,20832.202653
20.0,1741,20836.202474
20.0,1741,20836.618075
20.0,1818,20837.858747
21.0,1715,20840.699715
20.0,1726,20844.364182
20.0,1754,20845.007787
20.0,1961,20845.407454
21.0,1698,20848.705282
21.0,1698,20848.925963
21.0,1761,20849.980453
21.0,1703,20854.569137
21.0,1698,20854.569385
20.0,1862,20856.763372
21.0,1719,20858.715505
21.0,1698,20861.404397
20.0,1750,20863.847903
21.0,1698,20867.246511
20.0,1741,20867.609515
21.0,1698,20868.492615
21.0,1698,20871.330235
21.0,1698,20874.997153
21.0,1698,20876.030144
19.0,1950,20880.178463
19.0,1800,20881.143017
20.0,1810,20886.972552
18.0,2104,20887.647339
19.0,2180,20887.741952
21.0,1660,20888.452081
20.0,1898,20888.618392
20.0,1898,20891.036999
20.0,1768,20893.360353
20.0,1793,20896.256125
21.0,1698,20897.966943
21.0,1698,20899.197966
21.0,1698,20902.17009
20.0,1750,20906.855378
19.0,1858,20909.81174
17.0,2359,20910.335863
20.0,1679,20910.733417
21.0,1698,20912.022438
21.0,1697,20918.544662
21.0,1698,20919.39022
20.0,1839,20920.338208
21.0,1698,20921.594103
20.0,1933,20923.447141
21.0,1698,20926.751511
21.0,1698,20928.4664
18.0,2324,20929.64443
19.0,2040,20929.968503
20.0,1756,20930.742172
21.0,1698,20932.545627
21.0,1698,20937.130714
21.0,1698,20940.083267
21.0,1698,20940.605641
21.0,1698,20942.288267
20.0,1883,20944.301241
21.0,1698,20948.839986
21.0,1698,20949.682686
20.0,1792,20952.30193
20.0,1756,20952.911394
21.0,1698,20957.032441
16.0,1902,20957.356959
21.0,1702,20958.824389
21.0,1698,20960.244971
19.0,1803,20962.881032
21.0,1762,20963.97925
20.0,1930,20964.087631
21.0,1698,20970.941779
21.0,1698,20972.629058
20.0,1869,20973.510275
18.0,2063,20974.017505
21.0,1698,20974.684924
20.0,1793,20981.207584
20.0,1768,20981.608628
21.0,1732,20983.618578
20.0,1848,20986.296886
21.0,1698,20987.753101
21.0,1698,20988.083268
20.0,1737,20990.351372
20.0,1788,20992.735898
21.0,1698,20994.831007
19.0,1891,20997.192064
18.0,2079,21001.702602
21.0,1698,21001.747664
21.0,1698,21004.265889
21.0,1698,21004.770161
20.0,1826,21005.696474
20.0,1809,21007.411795
21.0,1698,21011.798674
20.0,1739,21014.880149
20.0,1854,21014.957989
21.0,1698,21016.811936
21.0,1698,21018.590124
20.0,1777,21019.679889
21.0,1698,21020.75298
21.0,1698,21023.078585
21.0,1698,21025.172381
21.0,1698,21027.526172
21.0,1698,21032.057634
21.0,1698,21032.100837
21.0,1698,21034.766213
21.0,1698,21036.199975
19.0,1905,21038.956013
21.0,1762,21039.055257
21.0,1698,21042.169889
21.0,1698,21045.312774
21.0,1697,21045.372126
21.0,1698,21050.294488
18.0,1877,21052.398059
18.0,2088,21054.359053
20.0,1853,21056.434991
18.0,2108,21058.633702
21.0,1758,21059.206402
21.0,1697,21062.737055
21.0,1697,21062.776529
21.0,1698,21066.759341
20.0,1792,21067.021648
11.0,2390,21068.221986
20.0,1851,21072.345664
19.0,1823,21075.041919
21.0,1698,21075.91237
17.0,2130,21077.410077
19.0,1954,21080.530586
21.0,1698,21080.733369
20.0,1722,21083.287154
21.0,1660,21084.161278
20.0,1752,21087.880888
21.0,1698,21089.201272
21.0,1698,21089.775828
20.0,1798,21095.010151
19.0,1833,21095.597674
20.0,1786,21100.246862
19.0,1917,21101.136173
21.0,1697,21102.695132
18.0,2058,21103.884737
21.0,1698,21106.260951
20.0,1811,21107.399244
21.0,1698,21110.94787
21.0,1698,21113.675639
21.0,1697,21114.529061
19.0,1952,21115.715904
16.0,2193,21116.689501
20.0,1762,21120.699867
20.0,1787,21121.73265
20.0,1776,21127.471796
14.0,2222,21127.762068
19.0,1943,21129.893254
19.0,1809,21133.62241
21.0,1660,21133.735306
20.0,1738,21133.939416
20.0,2094,21137.931802
17.0,1889,21140.357674
19.0,1875,21141.334997
20.0,1742,21145.461514
19.0,2000,21147.458435
21.0,1698,21147.819708
20.0,1778,21148.287595
19.0,1913,21149.629072
21.0,1698,21151.967577
20.0,1679,21152.652137
21.0,1698,21158.622299
21.0,1698,21158.916461
20.0,1756,21162.049645
20.0,1679,21164.488445
20.0,1679,21164.691306
19.0,1895,21168.221297
21.0,1702,21168.980637
20.0,1679,21171.85889
20.0,1930,21175.42093
21.0,1697,21175.997404
21.0,1697,21177.877775
21.0,1698,21178.666577
20.0,1739,21178.959572
21.0,1702,21182.341681
20.0,1740,21183.696982
16.0,2114,21187.376678
20.0,1740,21189.688062
19.0,1836,21191.724669
21.0,1660,21191.724916
21.0,1660,21194.188119
21.0,1660,21194.392756
21.0,1660,21197.920783
21.0,1661,21198.692181
21.0,1660,21201.555947
20.0,1679,21205.463588
19.0,1737,21207.06397
21.0,1661,21207.584975
21.0,1660,21211.995131
19.0,1895,21212.831615
21.0,1660,21213.358687
17.0,2137,21216.851466
18.0,1854,21220.478177
20.0,1739,21220.736472
20.0,1739,21222.784883
20.0,1768,21223.339317
21.0,1698,21224.537986
20.0,1768,21230.349316
19.0,1911,21232.159174
19.0,1790,21233.671299
21.0,1660,21235.275246
20.0,1679,21237.215533
21.0,1660,21237.407358
13.0,2599,21240.944825
20.0,1739,21243.225211
20.0,1739,21244.070006
20.0,1755,21244.869633
21.0,1698,21251.020974
21.0,1698,21251.27874
21.0,1698,21253.805832
20.0,1754,21254.297419
21.0,1698,21255.017449
13.0,2567,21262.939726
21.0,1820,21262.979379
21.0,1698,21264.053784
21.0,1698,21265.653393
20.0,1810,21269.58009
19.0,2113,21269.981069
21.0,1698,21271.317634
19.0,1906,21271.496728
21.0,1698,21274.434088
21.0,1698,21275.234618
21.0,1698,21281.358561
20.0,1777,21283.105242
21.0,1702,21284.404382
21.0,1719,21285.188739
21.0,1719,21285.902643
13.0,2732,21292.217818
21.0,1660,21292.743466
21.0,1659,21293.838434
20.0,1778,21294.894918
21.0,1660,21299.395244
18.0,1973,21301.070937
21.0,1660,21301.1486
20.0,1863,21303.441923
20.0,1817,21304.124202
21.0,1660,21304.272836
18.0,1872,21308.850489
21.0,1660,21311.205862
21.0,1660,21312.857166
21.0,1698,21314.711133
21.0,1698,21315.499472
18.0,2029,21322.195826
21.0,1698,21322.629253
21.0,1698,21323.147508
21.0,1698,21324.237237
21.0,1698,21325.289563
21.0,1702,21329.87482
21.0,1660,21330.778733
21.0,1661,21330.874106
21.0,1660,21333.155636
21.0,1698,21334.65803
19.0,1818,21336.650312
21.0,1698,21339.232489
21.0,1698,21341.590729
21.0,1660,21345.205721
20.0,1961,21347.925217
16.0,2088,21352.033665
21.0,1698,21352.481281
21.0,1698,21352.911442
21.0,1698,21353.436048
21.0,1698,21354.525514
21.0,1698,21355.580772
21.0,1698,21360.153717
21.0,1660,21360.374947
21.0,1660,21360.470088
21.0,1660,21362.749293
21.0,1661,21364.264787
21.0,1698,21366.922411
21.0,1698,21369.508303
21.0,1697,21371.861199
21.0,1660,21374.810764
21.0,1698,21378.214887
21.0,1698,21382.372669
21.0,1660,21383.089413
21.0,1698,21383.254115
21.0,1697,21385.951882
20.0,1795,21386.652076
17.0,2045,21389.078927
21.0,1661,21389.894188
21.0,1660,21390.096264
20.0,1754,21394.136534
20.0,1750,21395.576091
21.0,1660,21396.628625
21.0,1698,21399.886734
21.0,1698,21402.233125
14.0,2426,21403.838169
19.0,1883,21408.478429
21.0,1697,21408.574141
21.0,1660,21412.900513
20.0,1772,21414.02769
20.0,1787,21415.002565
21.0,1660,21415.54546
21.0,1698,21419.328799
21.0,1660,21419.477204
19.0,1883,21420.211026
20.0,1772,21421.681165
21.0,1698,21424.395694
21.0,1698,21425.832443
21.0,1660,21426.219805
20.0,1754,21433.506206
21.0,1698,21434.11481
19.0,2058,21436.581435
21.0,1698,21438.749798
21.0,1698,21438.849603
21.0,1698,21443.424517
21.0,1698,21444.670508
21.0,1698,21445.761912
19.0,1867,21449.449145
21.0,1698,21450.381533
21.0,1698,21451.113276
20.0,1810,21452.238264
21.0,1698,21452.578217
21.0,1722,21455.728522
21.0,1698,21456.741956
18.0,2034,21463.283515
21.0,1698,21467.616559
18.0,1918,21468.464398
21.0,1698,21469.805513
10.0,2240,21474.789215
20.0,1756,21475.234384
18.0,2026,21475.722511
18.0,1857,21479.138618
21.0,1698,21480.796148
18.0,2028,21481.238939
21.0,1699,21481.568432
20.0,1794,21481.607432
21.0,1698,21483.026981
20.0,1841,21485.247801
21.0,1698,21486.209337
21.0,1698,21487.247851
20.0,1788,21495.291388
21.0,1698,21498.88163
20.0,1818,21500.186623
20.0,1851,21502.937044
21.0,1660,21505.452519
21.0,1697,21505.638847
20.0,1777,21506.608823
20.0,1793,21511.23227
20.0,1679,21511.277498
21.0,1696,21511.903457
20.0,1678,21513.031534
20.0,1793,21513.679622
21.0,1698,21515.601215
20.0,1678,21516.196657
16.0,1984,21516.30723
21.0,1698,21517.570891
20.0,1740,21526.255657
21.0,1702,21529.167555
20.0,1741,21531.162655
20.0,1679,21532.813865
21.0,1702,21535.923105
21.0,1825,21537.933985
20.0,1793,21538.52814
21.0,1660,21541.445698
21.0,1698,21541.468982
21.0,1698,21541.507955
21.0,1698,21543.254437
21.0,1698,21545.806206
20.0,1810,21545.884255
21.0,1698,21546.537604
21.0,1762,21547.5721
21.0,1698,21547.80654
21.0,1698,21559.394818
20.0,1961,21561.162114
21.0,1698,21561.403092
21.0,1698,21563.054185
21.0,1698,21566.155961
21.0,1698,21568.741516
20.0,1750,21569.08525
21.0,1698,21571.654899
21.0,1698,21571.678188
21.0,1698,21571.723653
20.0,1754,21574.452683
21.0,1698,21576.701305
20.0,1810,21578.002338
21.0,1819,21578.243263
20.0,1810,21579.735658
20.0,1998,21583.307772
21.0,1660,21590.876603
21.0,1698,21591.323235
20.0,1915,21593.412946
20.0,1750,21594.127624
21.0,1698,21596.311386
20.0,1750,21600.149413
20.0,1786,21600.461961
21.0,1698,21601.817964
21.0,1698,21601.841633
20.0,1750,21602.797994
21.0,1698,21604.611145
21.0,1702,21608.237566
19.0,1826,21609.145934
19.0,1885,21611.727844
21.0,1819,21612.048872
21.0,1698,21613.469556
21.0,1698,21621.478186
21.0,1819,21623.181046
21.0,1702,21624.363911
20.0,1750,21624.511694
21.0,1702,21626.55257
21.0,1702,21630.400336
20.0,1773,21631.978995
21.0,1702,21632.073236
21.0,1702,21632.096262
21.0,1702,21633.064816
21.0,1702,21639.772801
20.0,1903,21642.566612
20.0,1767,21643.663069
19.0,2200,21644.268596
20.0,1842,21645.356244
20.0,1766,21645.436234
21.0,1702,21652.906525
21.0,1702,21656.118376
19.0,1827,21657.036083
21.0,1825,21658.22434
21.0,1702,21658.224578
21.0,1698,21662.057744
21.0,1702,21663.703047
21.0,1698,21663.732409
19.0,1823,21666.928881
21.0,1880,21666.986328
20.0,1731,21671.788263
20.0,1679,21673.592998
21.0,1698,21676.647741
21.0,1822,21677.793502
20.0,1870,21678.066118
20.0,1888,21680.148886
19.0,1855,21686.676297
21.0,1703,21686.998398
20.0,1679,21687.48638
21.0,1660,21688.290386
20.0,1815,21691.128064
21.0,1702,21694.951015
19.0,1749,21695.774325
21.0,1698,21698.08317
21.0,1698,21698.146492
20.0,2211,21702.356535
21.0,1702,21702.878654
21.0,1703,21704.648999
21.0,1698,21708.752244
21.0,1819,21709.766255
20.0,1793,21710.706929
21.0,1698,21711.091117
21.0,1698,21717.401804
21.0,1698,21718.20854
21.0,1698,21719.030797
20.0,1840,21720.290191
21.0,1660,21721.139755
21.0,1698,21725.243753
19.0,1821,21728.2704
21.0,1698,21728.403168
20.0,1782,21729.950781
21.0,1698,21732.678465
21.0,1703,21733.28309
21.0,1703,21735.048582
21.0,1698,21739.054171
21.0,1698,21741.029772
19.0,1923,21744.086538
19.0,1855,21744.180214
21.0,1698,21747.687936
21.0,1698,21749.289208
21.0,1698,21750.533559
19.0,1844,21751.095449
21.0,1698,21751.388983
21.0,1702,21755.566268
21.0,1698,21758.489841
21.0,1698,21758.621087
21.0,1698,21760.17419
21.0,1703,21762.979423
21.0,1698,21765.254444
20.0,1899,21767.064191
20.0,1752,21770.264918
20.0,1852,21773.997759
21.0,1698,21774.320292
21.0,1698,21774.419399
20.0,1679,21777.580774
20.0,1679,21779.193095
20.0,1679,21780.431386
21.0,1698,21781.345788
20.0,1970,21786.462711
20.0,1741,21786.572666
19.0,1790,21790.409492
21.0,1698,21790.449311
20.0,1794,21790.621688
21.0,1698,21793.265684
21.0,1698,21795.539622
21.0,1698,21797.35121
20.0,1750,21801.578432
21.0,1703,21804.50624
21.0,1703,21804.828246
20.0,1795,21806.589778
21.0,1703,21808.298424
21.0,1660,21809.234592
21.0,1703,21811.361392
20.0,1771,21813.466564
20.0,1741,21818.140034
20.0,1828,21819.586748
21.0,1703,21821.292463
21.0,1703,21821.331723
20.0,1701,21821.462923
20.0,1741,21824.816129
21.0,1698,21826.318758
20.0,1763,21829.308379
21.0,1660,21831.576159
21.0,1698,21835.130721
20.0,1740,21836.199253
21.0,1698,21837.178685
21.0,1698,21838.739634
21.0,1698,21839.569177
20.0,1778,21843.020152
20.0,1786,21845.258094
20.0,1740,21849.137945
21.0,1698,21849.828039
21.0,1703,21851.652705
20.0,1741,21852.450586
21.0,1698,21855.053335
19.0,1914,21855.373456
21.0,1698,21856.565497
20.0,1750,21860.469732
21.0,1698,21861.833548
21.0,1698,21865.39518
21.0,1698,21866.458295
21.0,1698,21867.432705
21.0,1698,21868.988793
21.0,1698,21869.829953
21.0,1698,21873.261242
21.0,1698,21879.354137
21.0,1698,21880.050338
20.0,1824,21884.896286
19.0,1803,21887.427718
19.0,1860,21889.630065
19.0,1963,21889.950452
17.0,2235,21891.409755
21.0,1698,21891.99802
17.0,1911,21894.448771
15.0,2886,21896.592016
19.0,1803,21897.425915
20.0,1754,21898.603097
21.0,1703,21899.256767
18.0,1896,21900.16289
21.0,1698,21903.46348
20.0,1965,21904.790021
21.0,1698,21909.633572
20.0,1811,21912.361549
19.0,1814,21917.272477
21.0,1698,21917.754455
21.0,1698,21919.965887
21.0,1698,21920.33111
21.0,1698,21921.799417
19.0,1871,21927.925186
21.0,1642,21929.565672
19.0,2114,21929.800328
20.0,1793,21930.713536
19.0,1889,21933.069034
18.0,2040,21933.114243
17.0,2059,21934.292558
19.0,1821,21936.062785
20.0,1759,21936.283635
21.0,1702,21942.797508
21.0,1660,21946.958433
20.0,1740,21948.867023
14.0,2338,21951.438066
18.0,1887,21953.709762
17.0,1948,21956.554214
20.0,1740,21959.000186
17.0,2217,21959.927521
20.0,1763,21961.296352
19.0,1837,21962.379575
21.0,1660,21962.723773
21.0,1660,21962.769972
21.0,1660,21963.944399
21.0,1698,21966.381863
16.0,2063,21967.578856
20.0,1812,21968.668504
21.0,1702,21977.499669
21.0,1702,21979.409456
18.0,2077,21980.014258
21.0,1698,21981.894296
21.0,1698,21984.309105
21.0,1698,21987.154371
21.0,1698,21989.593137
21.0,1698,21990.53026
21.0,1698,21991.892579
21.0,1660,21993.858117
20.0,1754,21993.991604
21.0,1762,21994.478987
21.0,1698,21996.987679
21.0,1698,21998.167127
19.0,2027,21999.246068
21.0,1702,21999.323914
21.0,1702,22008.030604
21.0,1698,22009.89688
21.0,1698,22010.516544
21.0,1660,22014.036932
19.0,1874,22015.57023
21.0,1660,22016.894912
21.0,1702,22020.075277
21.0,1698,22022.296341
21.0,1660,22023.706676
21.0,1702,22024.339437
21.0,1702,22028.752595
20.0,1793,22029.200114
21.0,1698,22029.75905
21.0,1698,22029.83629
18.0,2248,22030.900939
17.0,2303,22035.770178
20.0,1712,22038.85479
21.0,1698,22041.042842
21.0,1819,22042.592989
21.0,1660,22043.845881
21.0,1698,22046.050689
21.0,1698,22047.365612
20.0,1778,22051.957038
20.0,1750,22053.662636
21.0,1698,22054.767051
21.0,1703,22059.569405
21.0,1698,22060.03283
21.0,1698,22060.110812
20.0,1877,22062.251327
20.0,1679,22065.72927
21.0,1698,22069.063264
18.0,2151,22069.226342
21.0,1698,22071.282573
21.0,1698,22072.845593
21.0,1698,22074.091469
21.0,1698,22077.60671
20.0,1784,22077.826695
21.0,1698,22082.18711
21.0,1702,22085.066335
10.0,3498,22086.182493
21.0,1660,22089.15279
18.0,2157,22092.075519
19.0,1803,22092.239692
20.0,1718,22092.853166
21.0,1660,22095.315143
18.0,2035,22096.312289
21.0,1660,22098.660334
21.0,1660,22098.825312
21.0,1660,22102.407261
20.0,1679,22107.483983
19.0,1829,22110.364894
14.0,2403,22114.106349
20.0,1679,22115.0118
19.0,2328,22115.569303
20.0,1679,22116.14103
20.0,1914,22116.326259
19.0,1797,22121.214296
21.0,1704,22122.481466
21.0,1704,22122.64597
21.0,1704,22123.259518
21.0,1704,22125.704098
21.0,1703,22126.686236
21.0,1698,22128.958746
21.0,1698,22129.121881
21.0,1703,22138.03793
20.0,1899,22144.484949
21.0,1698,22144.604652
21.0,1698,22146.108547
